-175.370361328125,3.1805992126464844,-29.002857208251953,0.0,0.7853981633974483,0.0,1.0,1.0,1.0
-180.74639892578125,3.1805992126464844,-13.614952087402344,0.0,1.5707963267948966,0.0,1.0,1.0,1.0
-68.95471954345703,3.1805992126464844,-34.44168472290039,0.0,0.0,0.0,1.0,1.0,1.0
-144.16598510742188,3.1805992126464844,197.72842407226562,0.0,2.756747233945713,0.0,1.0,1.0,1.0
-196.50210571289062,3.1805992126464844,9.894065856933594,0.0,-1.5707963267948966,0.0,1.0,1.0,1.0
-86.22615051269531,3.1805992126464844,-34.44168472290039,0.0,0.0,0.0,1.0,1.0,1.0
-105.18698120117188,3.1805992126464844,-34.44168472290039,0.0,0.0,0.0,1.0,1.0,1.0
-122.92756652832031,3.1805992126464844,-34.44168472290039,0.0,0.0,0.0,1.0,1.0,1.0
-144.8826446533203,3.1805992126464844,-34.44168472290039,0.0,0.0,0.0,1.0,1.0,1.0
-160.5371856689453,3.1805992126464844,-34.44168472290039,0.0,0.0,0.0,1.0,1.0,1.0
-17.644187927246094,3.1805992126464844,-28.631267547607422,0.0,-0.7853981633974483,0.0,1.0,1.0,1.0
-32.65501403808594,3.1805992126464844,-34.44168472290039,0.0,0.0,0.0,1.0,1.0,1.0
-48.26963806152344,3.1805992126464844,-34.44168472290039,0.0,0.0,0.0,1.0,1.0,1.0
-196.50210571289062,3.1805992126464844,29.982955932617188,0.0,-1.5707963267948966,0.0,1.0,1.0,1.0
-196.50210571289062,3.1805992126464844,49.96833038330078,0.0,-1.5707963267948966,0.0,1.0,1.0,1.0
-196.50210571289062,3.1805992126464844,90.31975555419922,0.0,-1.5707963267948966,0.0,1.0,1.0,1.0
-196.50210571289062,3.1805992126464844,70.01409149169922,0.0,-1.5707963267948966,0.0,1.0,1.0,1.0
-196.50210571289062,3.1805992126464844,110.40863800048828,0.0,-1.5707963267948966,0.0,1.0,1.0,1.0
-196.50210571289062,3.1805992126464844,130.39401245117188,0.0,-1.5707963267948966,0.0,1.0,1.0,1.0
-196.50210571289062,3.1805992126464844,150.43978881835938,0.0,-1.5707963267948966,0.0,1.0,1.0,1.0
-126.06938171386719,3.1805992126464844,16.5325927734375,0.0,1.5707963267948966,0.0,1.0,1.0,1.0
-126.06938171386719,3.1805992126464844,36.621482849121094,0.0,1.5707963267948966,0.0,1.0,1.0,1.0
-126.06938171386719,3.1805992126464844,56.60686492919922,0.0,1.5707963267948966,0.0,1.0,1.0,1.0
-126.06938171386719,3.1805992126464844,96.9582748413086,0.0,1.5707963267948966,0.0,1.0,1.0,1.0
-126.06938171386719,3.1805992126464844,76.6526107788086,0.0,1.5707963267948966,0.0,1.0,1.0,1.0
-126.06938171386719,3.1805992126464844,117.04717254638672,0.0,1.5707963267948966,0.0,1.0,1.0,1.0
-126.06938171386719,3.1805992126464844,137.03253173828125,0.0,1.5707963267948966,0.0,1.0,1.0,1.0
-126.06938171386719,3.1805992126464844,-3.9374160766601562,0.0,1.5707963267948966,0.0,1.0,1.0,1.0
-14.15191650390625,3.1805992126464844,76.96678924560547,0.0,-1.5707963267948966,0.0,1.0,1.0,1.0
-14.15191650390625,3.1805992126464844,117.3182144165039,0.0,-1.5707963267948966,0.0,1.0,1.0,1.0
-14.15191650390625,3.1805992126464844,97.0125503540039,0.0,-1.5707963267948966,0.0,1.0,1.0,1.0
-14.15191650390625,3.1805992126464844,137.4071044921875,0.0,-1.5707963267948966,0.0,1.0,1.0,1.0
-14.15191650390625,3.1805992126464844,157.3924560546875,0.0,-1.5707963267948966,0.0,1.0,1.0,1.0
-14.15191650390625,3.1805992126464844,177.438232421875,0.0,-1.5707963267948966,0.0,1.0,1.0,1.0
-14.15191650390625,3.1805992126464844,197.42837524414062,0.0,-1.5707963267948966,0.0,1.0,1.0,1.0
-160.70880126953125,3.1805992126464844,190.17245483398438,0.0,2.756747233945713,0.0,1.0,1.0,1.0
-177.30165100097656,3.1805992126464844,182.59359741210938,0.0,2.756747233945713,0.0,1.0,1.0,1.0
